"Time","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3","Subsystem #1|Node Voltages|S1) N1","Subsystem #1|Node Voltages|S1) N10","Subsystem #1|Node Voltages|S1) N11","Subsystem #1|Node Voltages|S1) N12","Subsystem #1|Node Voltages|S1) N13","Subsystem #1|Node Voltages|S1) N14","Subsystem #1|Node Voltages|S1) N15","Subsystem #1|Node Voltages|S1) N16","Subsystem #1|Node Voltages|S1) N17","Subsystem #1|Node Voltages|S1) N18","Subsystem #1|Node Voltages|S1) N19","Subsystem #1|Node Voltages|S1) N2","Subsystem #1|Node Voltages|S1) N20","Subsystem #1|Node Voltages|S1) N21","Subsystem #1|Node Voltages|S1) N3","Subsystem #1|Node Voltages|S1) N4","Subsystem #1|Node Voltages|S1) N5","Subsystem #1|Node Voltages|S1) N6","Subsystem #1|Node Voltages|S1) N7","Subsystem #1|Node Voltages|S1) N8","Subsystem #1|Node Voltages|S1) N9","Subsystem #1|Node Voltages|S1) S1","Subsystem #1|Node Voltages|S1) S2","Subsystem #1|Node Voltages|S1) S3"
0.48075,10.41090747,-7.453345741,-2.960918865,10.41082407,10.31024459,-7.086012645,-3.393585199,10.31835591,-7.023965383,-3.596557149,10.35303269,-7.083839744,-3.483212686,10.39828505,-7.434696901,-7.102888941,-3.486207449,-2.977263639,10.35376634,-7.111502357,-3.41984199,10.37294753,-7.09617417,-3.455472599,108.2889402,-27.16022927,-81.12871097
0.4809,10.54102018,-7.008445967,-3.536945363,10.54041308,10.42108968,-6.656924495,-3.951934611,10.42199141,-6.595143631,-4.155206562,10.45931361,-6.655590139,-4.044835054,10.50661169,-6.989568846,-6.668798872,-4.047762138,-3.55309994,10.46346661,-6.680225323,-3.980955003,10.48192184,-6.663156567,-4.016007804,106.3555612,-20.9372235,-85.41833775
0.48105,10.63733538,-6.54109847,-4.101607208,10.63620535,10.49790283,-6.206253884,-4.497194042,10.49155225,-6.144876848,-4.700138318,10.53141846,-6.20574188,-4.593075817,10.58058724,-6.522048121,-6.213076817,-4.595897754,-4.117524197,10.53901697,-6.227298659,-4.528903263,10.55665319,-6.208533576,-4.563243747,104.0821141,-14.64707312,-89.43504097
0.4812,10.69955025,-6.052825571,-4.653077612,10.69789874,10.54046909,-5.735576807,-5.027558715,10.52685656,-5.674737998,-5.229525995,10.5691653,-5.735868275,-5.126109596,10.62002355,-6.033657354,-5.737317046,-5.128790283,-4.668709618,10.58021886,-5.754300147,-5.061869412,10.59694477,-5.733893232,-5.095362173,101.4758786,-8.309967668,-93.16591092
0.48135,10.72747089,-5.545201272,-5.189585547,10.72530005,10.54867729,-5.246452446,-5.541329012,10.5278195,-5.186285528,-5.741652623,10.57246108,-5.247524799,-5.642214462,10.62482931,-5.525970843,-5.243102083,-5.644715045,-5.204885204,10.58697153,-5.262792982,-5.578137564,10.60270128,-5.240808792,-5.610646263,98.54520342,-1.946246178,-96.59895725
0.4815,10.72101387,-5.019870812,-5.709394628,10.71832669,10.52254979,-4.740579984,-6.036722561,10.49448769,-4.681220734,-6.234738183,10.54135108,-4.742410315,-6.139604477,10.59504091,-5.000634124,-4.73215619,-6.14189001,-5.724314681,10.55930339,-4.754480437,-6.075926865,10.57395481,-4.730994807,-6.107315487,95.29947992,4.423677657,-99.72315757
0.48165,10.68020265,-4.478526549,-6.21083175,10.67700303,10.46228466,-4.219697225,-6.51209572,10.42706887,-4.161292457,-6.707149056,10.4760408,-4.22226618,-6.616633097,10.53086755,-4.459339802,-4.206242721,-6.618673231,-6.225325186,10.49741046,-4.231105303,-6.553590996,10.51090859,-4.206205739,-6.583727839,91.74897217,10.77938578,-102.528358
0.4818,10.60519585,-3.922912953,-6.692311069,10.60148875,10.36813912,-3.685529585,-6.965965885,10.32583939,-3.628231939,-7.157402324,10.37680283,-3.688821355,-7.071812159,10.43258365,-3.90383259,-3.667113832,-7.073576306,-6.706331223,10.40154755,-3.694405666,-7.009647591,10.41382882,-3.668186379,-7.038399573,87.90522812,17.10051704,-105.0057452
0.48195,10.49624615,-3.354822899,-7.152291593,10.49203769,10.24049596,-3.139938119,-7.396846258,10.1912073,-3.083893493,-7.584017328,10.24403215,-3.143934483,-7.503655935,10.30059427,-3.335905561,-3.116643825,-7.505114124,-7.165792307,10.27209338,-3.146246094,-7.442609806,10.28310876,-3.118807712,-7.469846052,83.780532,23.36682523,-107.1473572
0.4821,10.353727,-2.7760921,-7.589304361,10.34902464,10.07993263,-2.584769127,-7.803362684,10.02375655,-2.530126614,-7.985637831,10.07831488,-2.589447235,-7.910792086,10.13548118,-2.757394562,-2.556699704,-7.911920915,-7.602240178,10.10961963,-2.588475586,-7.851102844,10.11932649,-2.5599284,-7.876699054,79.38809512,29.55825112,-108.9463462
0.48225,10.17810775,-2.188576746,-8.001961557,10.17292039,9.887062542,-2.021816355,-8.184269248,9.824123875,-1.968729544,-8.361027998,9.880281867,-2.027151784,-8.291966522,9.937878694,-2.170155842,-1.98909571,-8.29275082,-8.014287928,9.914743179,-2.022890392,-8.233865391,9.923109033,-1.993354805,-8.257707981,74.74197896,35.65498629,-110.3969653
0.4824,9.969968679,-1.594169858,-8.388947911,9.96430687,9.662617997,-1.452964449,-8.538394391,9.593060942,-1.401584782,-8.709025676,9.650680432,-1.458924442,-8.645999603,9.708540278,-1.576082399,-1.415724873,-8.646429968,-8.400621423,9.688198911,-1.451373392,-8.589709101,9.695200146,-1.420976279,-8.611697432,69.85704935,41.63753529,-111.4945846
0.48255,9.729996282,-0.9947859748,-8.749036759,9.723872309,9.407448141,-0.8801391845,-8.864725205,9.331459892,-0.8306046418,-9.028617934,9.390389035,-0.8866805871,-8.971865311,9.448347053,-0.9770886102,-0.8385161735,-8.971936449,-8.760015402,9.430843717,-0.8758483548,-8.91760136,9.436466106,-0.8447202224,-8.937643723,64.74891637,47.4867897,-112.2357061
